label,name,artist
2,Such Great Heights,Iron & Wine
2,Elephant Gun,Beirut
2,Postcards From Italy,Beirut
2,Rory,Foxing
2,The Medic,Foxing
2,Bloodhound,Foxing
2,Should Have Known Better,Sufjan Stevens
2,Lullaby + Exile,M. Ward
2,Dear God (Sincerely M.O.F.),Monsters Of Folk
2,Ohio - filous Remix,Damien Jurado
2,"Piazza, New York Catcher",Belle & Sebastian
2,Funny Little Frog,Belle & Sebastian
2,Big Eyes,Lana Del Rey
2,Billie Jean,The Civil Wars
2,Say Yes,Elliott Smith
2,Angel in the Snow,Elliott Smith
2,Twilight,Elliott Smith
2,Southern Belle,Elliott Smith
2,Satellite Of Love,Lou Reed
2,Speed Trials,Elliott Smith
2,Pictures Of Me,Elliott Smith
2,I Can't Decide,Scissor Sisters
2,A.M. 180,Grandaddy
2,Lost Coastlines,Okkervil River
2,Westfall,Okkervil River
2,Chinese Translation,M. Ward
2,Zombie,The Cranberries
2,VCR,The xx
2,Try,The xx
2,Transatlanticism,Death Cab for Cutie
2,Lampshades on Fire,Modest Mouse
2,The World At Large,Modest Mouse
2,Dashboard,Modest Mouse
2,No. 1 Party Anthem,Arctic Monkeys
2,Your Graduation,Modern Baseball
2,The Weekend,Modern Baseball
2,Chicago,Sufjan Stevens
2,"Concerning the UFO sighting near Highland, Illinois",Sufjan Stevens
2,Up and Away,Can't Stop Won't Stop
2,Scrape the Sky (feat. Fresh Big Mouf),Can't Stop Won't Stop
2,Do You Realize??,The Flaming Lips
2,"Yoshimi Battles the Pink Robots, Pt. 1",The Flaming Lips
2,The Crystal Lake,Grandaddy
2,The Man Who Sold The World,Nirvana
2,Jesus Doesn't Want Me For A Sunbeam,Nirvana
2,Rocket Man,My Morning Jacket
2,Wordless Chorus,My Morning Jacket
2,For Beginners,M. Ward
2,Never Meant,American Football
2,Begravelsespolka,Kaizers Orchestra
2,"Aldri vodka, Violeta",Kaizers Orchestra
2,Everlasting Light,The Black Keys
2,Unknown Brother,The Black Keys
2,"You Know My Name - From ""Casino Royale"" Soundtrack",Chris Cornell
2,Hunger Strike,Temple Of The Dog
2,Jesus Wants Me For A Sunbeam,The Vaselines
2,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",Calle 13
2,On The Lake,Hollywood Studio Symphony / Jerry Hey
2,"Prelude No. 4 in E Minor, Op. 28 - ""Suffocation""",Frédéric Chopin
2,Moonlight Sonata,Moonlight Sonata
2,3 Gymnopédies: Gymnopedie No. 1,Erik Satie
2,Gnossienne No. 4: 4ieme Gnossienne. Lent,Erik Satie
2,Gnossienne No.1: Lent,Erik Satie
2,Qi,PHILDEL
2,Nuvole bianche,Ludovico Einaudi
2,Ambre,Nils Frahm
2,Don't Let Me Down,James Yorkston
2,Tortoise Regrets Hare,James Yorkston
2,See My Friends,Gravenhurst
2,Hoppípolla,Sigur Rós
2,Sæglópur,Sigur Rós
2,Untitled #1 (Vaka),Sigur Rós
2,"Hey, Joe",Sparklehorse
2,The Sound of Silence,Paul Simon
2,Sultans Of Swing,Dire Straits
2,Hurdy Gurdy Man,Donovan
2,Catch the Wind,Donovan
2,Creep,Radiohead
2,No Surprises,Radiohead
2,Fake Plastic Trees,Radiohead
2,Paranoid Android,Radiohead
2,Runaway,AURORA
2,Under Stars,AURORA
2,Lua,Bright Eyes
2,First Day Of My Life,Bright Eyes
2,Land Locked Blues,Bright Eyes
2,Everything in Its Right Place,Radiohead
2,Kid A,Radiohead
2,How to Disappear Completely,Radiohead
2,Motion Picture Soundtrack,Radiohead
2,Idioteque,Radiohead
2,Midnight City,M83
2,Living Darfur,Mattafix
2,Gangster Blues,Mattafix
2,I Hope That I Don't Fall In Love With You,Tom Waits
2,Alice,Tom Waits
2,Hold On,Tom Waits
2,Martha,Tom Waits
2,Coney Island Baby,Tom Waits
2,"Lover, You Should've Come Over",Jeff Buckley
2,Ultraviolence - Hook N Sling Remix,Lana Del Rey
2,Diet Mountain Dew,Lana Del Rey
2,Hurt,Johnny Cash
2,Where Is My Mind?,Pixies
2,Superstar,Sonic Youth
2,Incinerate,Sonic Youth
2,Into the Night,Julee Cruise
2,Two Against One (feat. Jack White),Danger Mouse
2,Islands,Gravenhurst
2,Nicole,Gravenhurst
2,Getting It Wrong,Sparklehorse
2,Don't Take My Sunshine Away,Sparklehorse
2,Homecoming Queen,Sparklehorse
2,Waiting For Nothing,Sparklehorse
2,Saturday,Sparklehorse
2,Drown,The Smashing Pumpkins
2,Friday I'm In Love,The Cure
2,Feel,Robbie Williams
2,Roscoe,Midlake
2,Core of Nature,Midlake
2,Young Bride,Midlake
2,I'll Be Around,Yo La Tengo
2,Autumn Sweater,Yo La Tengo
2,Stereo Love - Extended Version,Edward Maya
2,I Got You Babe,Sonny & Cher
2,Dream,Pied Pipers
2,National Aerobic Championship Theme,Ty Parr
2,I Want It All,Arctic Monkeys
2,Mad Sounds,Arctic Monkeys
2,Fireside,Arctic Monkeys
2,Crazy,Gnarls Barkley
2,Beast,Nico Vega
2,Fury Oh Fury,Nico Vega
2,Jag kommer,Veronica Maggio
2,Hello,Lionel Richie
2,Shark Reggae,The Key of Awesome
2,Redemption Song,Bob Marley & The Wailers
2,Burn,Ellie Goulding
2,The Moon Is a Harsh Mistress,Radka Toneff
2,Nobody's Empire,Belle & Sebastian
2,Something In The Way,Nirvana
2,Oh Me,Nirvana
2,Going Up The Country,Canned Heat
2,Friday on My Mind,The Easybeats
2,You've Got Time,Regina Spektor
2,The Sun,Ukulele Clan Band
2,Can't Keep,Eddie Vedder
2,Everybody's Gotta Learn Sometimes,Beck
2,The Heart Of Saturday Night,Tom Waits
2,Breaking the Law,Judas Priest
2,Black,Pearl Jam
2,She,Elvis Costello
2,What The World Needs Now Is Love,Burt Bacharach
2,I Really Like You,Carly Rae Jepsen
2,Build Me Up Buttercup,The Foundations
2,Sunday Morning,The Velvet Underground
2,Walk On the Wild Side,Lou Reed
2,Satellite of Love,Lou Reed
2,Love Will Tear Us Apart,Joy Division
2,Paper Planes,M.I.A.
2,Phantom Limb,The Shins
2,All Out of Love,Air Supply
2,Love Is All,The Tallest Man On Earth
2,Your Woman,White Town
2,Under the Sea,Samuel E. Wright
2,In The Year 2525 (Exordium & Terminus),Zager & Evans
2,A Whole New World,Lea Salonga
2,I'll Make a Man Out of You,Donny Osmond
2,New Slang,The Shins
2,Drank & Drugs,Lil Kleine
2,In My Life,Jake Shimabukuro
2,While My Guitar Gently Weeps,Jake Shimabukuro
2,Sweet Dreams (Are Made Of This),Marilyn Manson
2,Drive,The Cars
2,Your Song,Elton John
2,All Along the Watchtower,Jimi Hendrix
2,Hey Joe,Jimi Hendrix
2,The Wind Cries Mary,Jimi Hendrix
2,Riders on the Storm - New Stereo Mix,The Doors
2,Break on Through (To the Other Side),The Doors
2,Hideaway,Kiesza
2,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick
2,Three Lions,"Baddiel, Skinner & Lightning Seeds"
2,Do You Believe in Magic?,The Lovin' Spoonful
2,Daydream,The Lovin' Spoonful
2,Crossroads,Bone Thugs-N-Harmony
2,Why Can't We Be Friends,Smash Mouth
2,I'm A Believer,Smash Mouth
2,I Believe in a Thing Called Love,The Darkness
2,Dream On,Aerosmith
2,The Pretender,Foo Fighters
2,Hope There's Someone,Antony and the Johnsons
2,Both Sides Now,Joni Mitchell
2,Big Yellow Taxi,Joni Mitchell
2,Blitzkrieg Bop - 2001 Remastered Version,Ramones
2,Pink Moon,Nick Drake
2,One Of These Things First,Nick Drake
2,Palaces Of Montezuma,Grinderman
2,Full Circle,Half Moon Run
2,Don't Say,Hannah Cohen
2,Retrograde,James Blake
2,Strangers (Remastered),The Kinks
2,Johnny and Mary,Todd Terje
2,Vamala,CHAMPS
2,In Transit,Albert Hammond Jr
2,Valentine,Linus Young
2,Can't Pretend,Tom Odell
2,Don't You Find,Jamie T
2,Goddess On A Hiway - Remastered,Mercury Rev
2,Blackbird,Paul McCartney
2,The Drugs Don't Work,The Verve
2,Bad Reputation,Joan Jett & The Blackhearts
2,Feeling Good,Nina Simone
2,I Put a Spell On You,Screamin' Jay Hawkins
2,Mykonos,Fleet Foxes
2,So Close,Ólafur Arnalds
2,When The Night Feels My Song,Bedouin Soundclash
2,Brutal Hearts (feat. Cœur De Pirate),Bedouin Soundclash
2,Ends of the Earth,Lord Huron
2,Toothpaste Kisses,The Maccabees
2,She's Not There,The Zombies
2,Ameno,ERA
2,MMMBop - Single Version,Hanson
2,Bodies,Drowning Pool
2,This Is The New Shit,Marilyn Manson
2,The Skin Of My Yellow Country Teeth,Clap Your Hands Say Yeah
2,The Only Thing Worth Fighting For - From The HBO Series True Detective,Lera Lynn
2,"Hang Me, Oh Hang Me",Dave Van Ronk
2,Firestarter,Torre Florim
2,Kaputt,Destroyer
2,Out of Time Man,Mick Harvey
2,Planet Caravan,Black Sabbath
2,Mondo Bongo,Joe Strummer & The Mescaleros
2,Expectations,Belle & Sebastian
2,Cucurucu,Nick Mulvey
2,Tears Of Joy,Slow Club
2,American Daydream,Electric Guest
2,Zombie,Jamie T
2,If You Leave Me Now,Chicago
2,Bear,The Antlers
2,Pale Blue Eyes,The Velvet Underground
2,Mad World,Tears For Fears
2,Make It Wit Chu,Queens of the Stone Age
2,Stuck In The Middle With You,Stealers Wheel
2,Dirty Work,Steely Dan
2,"No Woman, No Cry - Live At The Lyceum, London/1975",Bob Marley & The Wailers
2,"Girl, You'll Be A Woman Soon",Neil Diamond
2,Sweet Disposition,The Temper Trap
2,You And Me,Penny & The Quarters
2,Lucy in the Sky with Diamonds (feat. Miley Cyrus & Moby),The Flaming Lips
2,Golden Brown,The Stranglers
2,God's Gonna Cut You Down,Johnny Cash
2,The Sea,Morcheeba
2,Your Rocky Spine,Great Lake Swimmers
2,Dreamer,Ozzy Osbourne
2,Mr. Crowley - 2002 Version,Ozzy Osbourne
2,Stillborn,Black Label Society
2,Shuffle,Bombay Bicycle Club
2,Euphemia,Area 11
2,Heaven-Piercing Giga Drill,Area 11
2,Me Gustas Tu,Manu Chao
2,Heartbeats,José González
2,I Forget Where We Were,Ben Howard
2,In The Aeroplane Over The Sea,Neutral Milk Hotel
2,About Today,The National
2,That Look You Give That Guy,Eels
2,The Cigarette Duet,Princess Chelsea
2,Deep Blue,Arcade Fire
2,GMF,John Grant
2,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths
2,"Steady, as She Goes",The Raconteurs
2,Nothing Really Ends,dEUS
2,For the Damaged Coda,Blonde Redhead
2,Off You,The Breeders
2,Barragán,Blonde Redhead
2,Dripping,Blonde Redhead
2,The King Of Carrot Flowers Pt. One,Neutral Milk Hotel
2,Happy Together,The Turtles
2,The Letter,The Box Tops
2,Candleburn,Dishwalla
2,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths
2,This Charming Man - 2011 Remaster,The Smiths
2,Have I Told You Lately,Van Morrison
2,Red Eyes,The War On Drugs
2,Lay It Down Slow,Spiritualized
2,Solace,Fyfe
2,Quelqu'un m'a dit,Carla Bruni
2,Iron Sky,Paolo Nutini
2,A Real Hero,Electric Youth
2,Far From Any Road,The Handsome Family
2,Time In A Bottle,Jim Croce
2,Army Of Me,Björk
2,To All of You,Syd Matters
2,I Love You All (Radio Mix) [feat. Michael Fassbender],The Soronprfbs
2,My Mistakes Were Made For You,The Last Shadow Puppets
2,The First Cut Is The Deepest,Yusuf / Cat Stevens
2,The Underdog,Spoon
2,Pulaski at Night,Andrew Bird
2,Shelter Song,Temples
2,The Other Side of Mt. Heart Attack,Liars
2,Be Good,Waxahatchee
2,Digital Witness,St. Vincent
2,Rivers And Roads,The Head And The Heart
2,The Book Of Love,The Magnetic Fields
2,Higgs Boson Blues,Nick Cave
2,Gold,Chet Faker
2,If I Had A Heart,Fever Ray
2,Circuital,My Morning Jacket
2,The Last In Line,Dio
2,The Rains of Castamere (From the HBO® Series Game Of Thrones - Season 4),Ramin Djawadi
2,Katie Queen Of Tennessee,The Apache Relay
2,Dearest,Buddy Holly
2,The Boy With The Arab Strap,Belle & Sebastian
2,Catamaran,Allah-Las
2,Skydive,Astronauts
2,On My Mind,The Sunday Drivers
2,Color Decay,Júníus Meyvant
2,Ten Million Slaves,Otis Taylor
2,A Sign,Seaside
2,Sweet Emotion,The Kooks
2,Kozmic Blues,Janis Joplin
2,Johnny Delusional,FFS
2,A Well Respected Man,The Kinks
2,Woke Up This Morning (Chosen One Mix),Alabama 3
2,Just Like Honey,The Jesus and Mary Chain
2,Unfinished Sympathy,Massive Attack
2,Dead Sound,The Raveonettes
2,Her Morning Elegance,Oren Lavie
2,Forest Whitaker,Bad Books
2,Pictures,Ewert and the Two Dragons
2,Gay Bar,Electric Six
2,Danger! High Voltage - Soulchild Radio Mix,Electric Six
2,French Exit,The Antlers
2,Come Save Me,Jagwar Ma
2,A Dream of You and Me,Future Islands
2,Sit Down,James
2,Moving On,James
2,Coffee,Sylvan Esso
2,Two Shoes - International,The Cat Empire
2,If I Ever Feel Better,Phoenix
2,Still Young,The Cat Empire
2,Brighter Than Gold,The Cat Empire
2,Steal the Light,The Cat Empire
2,Мало,Akula
2,Кислотный DJ,Akula
2,"Girl, You'll Be a Woman Soon",Urge Overkill
2,Heaven's On Fire,The Radio Dept.
2,Default,Django Django
2,First Light,Django Django
2,That's Life,Frank Sinatra
2,It Was A Very Good Year,Frank Sinatra
2,Montreal Rock Band Somewhere,Happyness
2,Fuzzy,Grant Lee Buffalo
2,Sugar Man,Rodríguez
2,I Wonder,Rodríguez
2,So Good at Being in Trouble,Unknown Mortal Orchestra
2,Take Your Guess,Tom Rosenthal
2,Trek,Spencer & Antfood
2,Romeo And Juliet,Dire Straits
2,Praise You (Remastered),Fatboy Slim
2,Playground Love (With Gordon Tracks),Air
2,La femme d'argent,Air
2,All I Need (feat. Beth Hirsch),Air
2,Burn One Down,Ben Harper
2,Go Go Go,Panic Is Perfect
2,Right Here Waiting,Richard Marx
2,X Marks the Spot,Ghostpoet
2,From Nowhere,Dan Croll
2,The Way That I Live,Ed Harcourt
2,White Room,Cream
2,Come Home,Amatorski
2,Bohemian Like You,The Dandy Warhols
2,Life On Mars? - 1999 Remastered Version,David Bowie
2,Jimmy,Moriarty
2,Street Spirit (Fade Out),Radiohead
2,Divisionary (Do The Right Thing),Ages and Ages
2,Lisboa Mulata,Dead Combo
2,Follow The Sun,Xavier Rudd
2,Que Sera - Phonovisions Symphonic Version,Wax Tailor
2,Summer,Jonas Alaska
2,Get Around Town,Revolver
2,Regret,Everything Everything
2,Little Ballerina,Emile Haynie
2,Age Of Consent,New Order
2,Top Notch,Manchester Orchestra
2,Changes - 2013 Remaster,Black Sabbath
2,Everything,Sean Christopher
2,Orchestra,The Servant
2,Colorblind,Counting Crows
2,Doors To Heaven,Shake Shake Go
2,Sun,Two Door Cinema Club
2,Technicolor Yawn,The Dumplings
2,I Wish That I Could See You Soon,Herman Düne
2,My Silver Lining,First Aid Kit
2,Only For You,Heartless Bastards
2,I Heard,Young Fathers
2,Blank Space/Stand By Me - Live From Spotify London,Imagine Dragons
2,Dream,Husbands
2,Next Girl,The Black Keys
2,Don't Fight It,The Panics
2,Diamond Day,Vashti Bunyan
2,Strange Entity,Oscar and the Wolf
2,Running,Kállay Saunders
2,"Murder Song (5, 4, 3, 2, 1) - Acoustic",AURORA
2,In Boxes,AURORA
2,Little Boy in the Grass,AURORA
2,Class Historian,BRONCHO
2,Koop Island Blues,Koop
2,You & Me Song,The Wannadies
2,Welcome To The Jungle,Novo Amor
2,Town Called Malice,The Jam
2,English Rose,The Jam
2,Consequence,The Notwist
2,Clair de Lune,Flight Facilities
2,Vertigo,Mini Mansions
2,Crave You,Flight Facilities
2,The Kiss - Remastered,Judee Sill
2,Bless This Morning Year,Helios
2,Awake,Tycho
2,A Walk,Tycho
2,"Sitting, Waiting, Wishing",Jack Johnson
2,"I Love You, Honeybear",Father John Misty
2,Can't Do Without You,Caribou
2,Rome Wasn't Built in a Day,Morcheeba
2,Wonderful Life,Katie Melua
2,Nine Million Bicycles,Katie Melua
2,The Closest Thing to Crazy,Katie Melua
2,If You Were a Sailboat,Katie Melua
2,You! Me! Dancing!,Los Campesinos!
2,State Of The Art (A.E.I.O.U.),Jim James
2,Leave a Light On,Marble Sounds
2,Where Do You Go To (My Lovely),Peter Sarstedt
2,How Soon Is Now? - 2011 Remaster,The Smiths
2,Slip,Elliot Moss
2,Ballad Of The Pines,Jonathan Wilson
2,She Brings The Rain (from Bottom - Ein grosser Graublauer),CAN
2,La mer,Charles Trenet
2,Carnival,Natalie Merchant
2,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains
2,By This River - 2004 Digital Remaster,Brian Eno
2,Happiness,Grant Lee Buffalo
2,Perfect Day,Lou Reed
2,Put Your Number in My Phone,Ariel Pink
2,Dayzed Inn Daydreams,Ariel Pink
2,Twin Peaks Theme - Instrumental,Angelo Badalamenti
2,Work This Time,King Gizzard & The Lizard Wizard
2,To Forgive - Remastered 2012,The Smashing Pumpkins
2,Suicide Is Painless,M*A*S*H
2,Please Fall in Love with Me,John Martyn
2,Oh Comely,Neutral Milk Hotel
2,Unfucktheworld,Angel Olsen
2,Electro-Shock Blues,Eels
2,Comin' Back to Me,Jefferson Airplane
2,Rooster,Alice In Chains
2,With My Hands Covering Both of my Eyes I Am Too Scared to Have a Look at You Now,Team Me
2,June,Team Me
2,Show Me,Team Me
2,Always,Panama
2,Feel It All Around,Washed Out
2,4th and Roebling,The Districts
2,Grizzly Bear,Angus & Julia Stone
2,Uh,Fujiya & Miyagi
2,The Story Of The Impossible,Peter von Poehl
2,Staying,Koda
2,I Love to Love,Tina Charles
2,Closer,Lemaitre
2,Line Of Fire,Junip
2,Stranger / Lover,Ibeyi
2,Santa Fe,Beirut
2,And I Love Her,Kurt Cobain
2,Cristina,Teleman
2,Death With Dignity,Sufjan Stevens
2,Lonely Press Play,Damon Albarn
2,Mr Tembo,Damon Albarn
2,Everyday Robots,Damon Albarn
2,Banquet,Bloc Party
2,Silly Things,Wild Child
2,Pillow Talk,Wild Child
2,Crazy Bird,Wild Child
2,The Passenger,Siouxsie and the Banshees
2,Hong Kong Garden,Siouxsie and the Banshees
2,Dear Prudence,Siouxsie and the Banshees
2,Children of the Revolution,T. Rex
2,Get It On,T. Rex
2,Cornerstone,Benjamin Clementine
2,The Fade Out Line,Phoebe Killdeer
2,Sirens Call,Cats On Trees
2,Spirit Ditch,Sparklehorse
2,Waiting,Alice Boman
2,Hideaway,Karen O And The Kids
2,#88,Lo-Fang
2,To Sheila,The Smashing Pumpkins
2,I Wanna Make It Wit Chu,Desert Sessions
2,Floating,Jape
2,Oh! Sweet Nothing,The Velvet Underground
2,Hula Hoop,OMI
2,Rape Me,Nirvana
2,Psyche Or Like Scope,Family of the Year
2,Into the Unknown,Blackchords
2,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick
2,Burn the Witch,Radiohead
2,Only You,Yazoo
2,Don't Go - 2008 Remaster,Yazoo
2,Waltz #2 (XO),Elliott Smith
2,Sunshine,Sparklehorse
2,Fight For Everyone,The Leisure Society
2,Space Oddity - 2009 Remastered Version,David Bowie
2,Big Jet Plane (Recable Remix) [feat. Angus and Julia Stone],Recable
2,On My Way,The Melodic
2,Demons,Fatboy Slim
2,Where Is My Mind,Maxence Cyrin
2,Wicked Game,Chris Isaak
2,Crying,Roy Orbison
2,Ain't No Sunshine,Bill Withers
2,"New York, I Love You but You're Bringing Me Down",LCD Soundsystem
2,In the Ghetto,Elvis Presley
2,The Time To Sleep,Marble Sounds
2,(Sittin' On) the Dock of the Bay,Otis Redding
2,A Whiter Shade Of Pale,Procol Harum
2,This Year,The Mountain Goats
2,Light of the Seven,Ramin Djawadi
2,Main Title,Ramin Djawadi
2,How to Fight Loneliness,Wilco
2,A Gallant Gentleman,We Lost The Sea
2,Finally Moving,Pretty Lights
2,Marijuana,Chrome Sparks
2,Warrior,AURORA
2,Lucky,AURORA
2,Winter Bird,AURORA
2,Luka,Suzanne Vega
2,I Went Too Far,AURORA
2,O Children,Nick Cave & The Bad Seeds
2,The Weeping Song,Nick Cave & The Bad Seeds
2,The Ship Song,Nick Cave & The Bad Seeds
2,Teardrop,Massive Attack
2,Paradise Circus,Massive Attack
2,I Know,Fiona Apple
2,Take Me Somewhere Nice,Mogwai
2,Atlas Hands,Benjamin Francis Leftwich
2,Twirl Me (feat. The Polish Ambassador & Ayla Nereo),Wildlight
2,All I Want,Bob Moses
2,Look On Down From The Bridge,Mazzy Star
2,Candles,Jon Hopkins
2,Paper Trails,DARKSIDE
2,Ohio,Damien Jurado
2,Do You Remember,Jarryd James
2,Impossible,Lyla Foy
2,Ocean,Görkem Han
2,Moon,Little People
2,Nothing It Can,Helios
2,Expectations,Brika
2,Window to the Sky,Kim Churchill
2,Sweet Adeline,Elliott Smith
2,Before,Vök
2,Starálfur,Sigur Rós
2,Hopopono,GoGo Penguin
2,Exit Music (For a Film),Radiohead
2,Aerials,Lights & Motion
2,No Worries,Pogo
2,Taking Over,Joe Goddard
2,17,Youth Lagoon
2,Don't Kill My Vibe,Sigrid
2,Finest Girl (Bin Laden Song),The Lonely Island
2,Law Of Nature,Sixfingerz
2,It's hard to get around the wind,Alex Turner
2,A Little Bit Of Everything,Dawes
2,Sun's Eyes,Rubik
2,Bobby Brown Goes Down,Frank Zappa
2,Vadsø,Banana Airlines
2,4/17/1975,Rob Viktum
2,Thirteen,Elliott Smith
2,Icarus,White Hinterland
2,I Need Some Sleep,Eels
2,Papaoutai,Stromae
2,Breath,YEIN
2,Anyone Who Knows What Love Is (Will Understand),Irma Thomas
2,Prisencolinensinainciusol,Adriano Celentano
2,Haze,Tessa Violet
2,La Belle Epoque,kent
2,Lemon Tree,Fools Garden
2,Fontena på Youngstorget,Sondre Justad
2,A Monster Like Me,Mørland
2,Bunsen Burner,CUTS
2,The Veldt - Radio Edit,deadmau5
2,Waves - Robin Schulz Radio Edit,Mr. Probz
2,Surrender,Cash Cash
2,Headlights (feat. Ilsey),Robin Schulz
2,Outlines,Mike Mago
2,Are You With Me - Radio Edit,Lost Frequencies
2,Mountains (Instrumental),Approaching Nirvana
2,Fortune Days,The Glitch Mob
2,2AM - Matoma Remix,Astrid S
2,I Can`t Say No! - Broiler Remix,Lea Rue
2,Sweet Talk,Kito & Reija Lee
2,Stay Closer,ZHU
2,Reflections - Milkman Remix,MisterWives
2,Pompeii - Audien Remix,Bastille
2,After Dark (feat. Koko LaRoo) - Original Mix,Felix Cartal
2,Animus Vox,The Glitch Mob
2,Loud Pipes,Ratatat
2,bad_news - Instrumental,Bastille
2,Shifting Tides,Approaching Nirvana
2,South Side,Approaching Nirvana
2,Amenamy,Purity Ring
2,Kiara,Bonobo
2,Face-Off,Approaching Nirvana
2,Something New,Noctilucent
2,We're All We Need,Above & Beyond
2,The Girl (feat. Cozi Zuehlsdorff),Hellberg
2,At Sunset - Original Mix,idenline
2,bodyache,Purity Ring
2,The Words I Never Said In D&B,Mage
2,Kanye,The Chainsmokers
2,How Deep Is Your Love,Calvin Harris
2,Nobody To Love - Radio Edit,Sigma
2,I'd Love to Change the World - Matstubs Remix,Jetta
2,Forgettable (feat. Olivia),Project 46
2,Suppressant (Ft. Laura Brehm),yh
2,Keep Forever,Frøder
2,I Had This Thing - Sebastien Remix,Röyksopp
2,Fade Into You,Bjonr
2,Fibreglasses - Radio Edit,Chicane
2,Still (Remix),DJ RusLan
2,Voices,Dario G
2,New York City,The Chainsmokers
2,Happy Home,HEDEGAARD
2,Happy Little Pill,Troye Sivan
2,PILLOWTALK,ZAYN
2,Fast Car,Jonas Blue
2,Solitude,M83
2,Only Time,Enya
2,Trndsttr (feat. M. Maggie) - Lucian Remix,Black Coast
2,Winterfell,Ramin Djawadi
2,Worlds Collide,PALASTIC
2,I'm Big,Steve Jablonsky
2,Sweet Disposition,The Temper Trap
2,No Amnesty,Pedro Bromfman
2,"Holes In The Sky - From The ""Insurgent"" Soundtrack",M83
